ID game,ID team,ID player,missed pucks,total throws,% of reflected shots
11606.00,23.00,2559.00,6.00,31.00,80.65
11608.00,207.00,4257.00,4.00,33.00,87.88
11608.00,438.00,10359.00,3.00,22.00,86.36
11617.00,401.00,3072.00,3.00,28.00,89.29
11617.00,545.00,10247.00,2.00,17.00,88.24
11287.00,35.00,7208.00,5.00,25.00,80.00
11287.00,396.00,6488.00,14.00,20.00,30.00
11626.00,448.00,7966.00,6.00,29.00,79.31
11612.00,569.00,7923.00,3.00,30.00,90.00
11612.00,581.00,10435.00,2.00,38.00,94.74
11626.00,568.00,6994.00,5.00,22.00,77.27
11618.00,449.00,1194.00,2.00,24.00,91.67
11618.00,245.00,7144.00,1.00,20.00,95.00
11294.00,46.00,11434.00,3.00,33.00,90.91
11294.00,56.00,995.00,4.00,22.00,81.82
11267.00,109.00,3075.00,2.00,25.00,92.00
11267.00,379.00,71.00,4.00,22.00,81.82
11632.00,216.00,1126.00,3.00,30.00,90.00
11632.00,215.00,8040.00,1.00,21.00,95.24
11293.00,578.00,4955.00,1.00,38.00,97.37
11571.00,111.00,2353.00,2.00,22.00,90.91
11288.00,393.00,8010.00,1.00,32.00,96.88
11288.00,494.00,154.00,2.00,25.00,92.00
11614.00,129.00,631.00,3.00,25.00,88.00
11292.00,580.00,5751.00,1.00,31.00,96.77
11292.00,573.00,10416.00,2.00,23.00,91.30
11291.00,1.00,7472.00,3.00,41.00,92.68
11291.00,573.00,10416.00,1.00,18.00,94.44
11615.00,397.00,8952.00,2.00,43.00,95.35
11615.00,129.00,5694.00,7.00,40.00,82.50
11696.00,582.00,2764.00,4.00,49.00,91.84
11692.00,269.00,4360.00,1.00,24.00,95.83
11692.00,26.00,8634.00,12.00,34.00,64.71
11297.00,49.00,222.00,2.00,17.00,88.24
11297.00,564.00,2478.00,6.00,28.00,78.57
11702.00,431.00,10403.00,0.00,20.00,100.00
11702.00,176.00,5509.00,1.00,19.00,94.74
11700.00,65.00,5774.00,9.00,35.00,74.29
11700.00,568.00,10389.00,0.00,8.00,100.00
11636.00,214.00,8012.00,8.00,16.00,50.00
11636.00,336.00,1557.00,7.00,31.00,77.42
11574.00,409.00,743.00,0.00,26.00,100.00
11574.00,63.00,10239.00,5.00,26.00,80.77
11573.00,443.00,6600.00,2.00,35.00,94.29
11573.00,111.00,2458.00,1.00,21.00,95.24
11704.00,439.00,7620.00,2.00,26.00,92.31
11638.00,449.00,1194.00,4.00,27.00,85.19
11638.00,401.00,1435.00,5.00,17.00,70.59
11704.00,411.00,2312.00,5.00,37.00,86.49
11707.00,130.00,631.00,4.00,15.00,73.33
11707.00,400.00,8820.00,1.00,13.00,92.31
11703.00,61.00,979.00,6.00,27.00,77.78
11703.00,398.00,4603.00,0.00,19.00,100.00
11633.00,402.00,8020.00,5.00,31.00,83.87
11633.00,329.00,4246.00,4.00,27.00,85.19
11578.00,335.00,10425.00,3.00,29.00,89.66
11578.00,379.00,71.00,4.00,29.00,86.21
11579.00,48.00,7222.00,2.00,13.00,84.62
11579.00,497.00,2334.00,3.00,27.00,88.89
11639.00,489.00,8725.00,0.00,16.00,100.00
11639.00,451.00,1365.00,5.00,26.00,80.77
11299.00,56.00,995.00,4.00,37.00,89.19
11299.00,442.00,7542.00,3.00,22.00,86.36
11640.00,104.00,10151.00,0.00,9.00,100.00
11640.00,501.00,5771.00,5.00,38.00,86.84
11693.00,38.00,8945.00,7.00,33.00,78.79
11693.00,581.00,6767.00,3.00,31.00,90.32
11699.00,405.00,5691.00,7.00,20.00,65.00
11572.00,12.00,2309.00,5.00,40.00,87.50
11572.00,239.00,938.00,3.00,30.00,90.00
11697.00,448.00,7966.00,5.00,24.00,79.17
11697.00,584.00,11461.00,2.00,39.00,94.87
11705.00,574.00,10406.00,7.00,18.00,61.11
11705.00,499.00,8403.00,0.00,21.00,100.00
11302.00,447.00,1598.00,0.00,14.00,100.00
11302.00,46.00,11434.00,2.00,49.00,95.92
11637.00,438.00,10359.00,1.00,22.00,95.45
11637.00,22.00,5581.00,12.00,46.00,73.91
11421.00,396.00,4435.00,4.00,25.00,84.00
11421.00,35.00,2334.00,2.00,15.00,86.67
11706.00,375.00,2438.00,3.00,24.00,87.50
11706.00,445.00,11372.00,8.00,31.00,74.19
11698.00,570.00,6640.00,0.00,25.00,100.00
11698.00,502.00,8829.00,8.00,29.00,72.41
11694.00,8.00,1557.00,0.00,20.00,100.00
11694.00,569.00,7923.00,4.00,38.00,89.47
11286.00,31.00,6077.00,5.00,21.00,76.19
11286.00,579.00,5464.00,4.00,22.00,81.82
11420.00,333.00,4182.00,2.00,29.00,93.10
11420.00,610.00,11186.00,5.00,45.00,88.89
11745.00,331.00,217.00,4.00,28.00,85.71
11745.00,504.00,4294.00,5.00,27.00,81.48
11701.00,577.00,8431.00,6.00,31.00,80.65
11701.00,406.00,1311.00,4.00,30.00,86.67
11428.00,494.00,2963.00,1.00,25.00,96.00
11428.00,92.00,2478.00,0.00,29.00,100.00
11300.00,17.00,1619.00,2.00,30.00,93.33
11300.00,580.00,5751.00,6.00,29.00,79.31
11695.00,205.00,2458.00,1.00,11.00,90.91
11695.00,491.00,530.00,10.00,38.00,73.68
11301.00,4.00,1376.00,2.00,33.00,93.94
11301.00,1.00,7472.00,3.00,35.00,91.43
11634.00,207.00,4257.00,7.00,30.00,76.67
11634.00,44.00,7157.00,2.00,38.00,94.74
11756.00,439.00,7620.00,0.00,18.00,100.00
11756.00,445.00,5123.00,8.00,57.00,85.96
11304.00,4.00,1376.00,5.00,33.00,84.85
11304.00,49.00,222.00,1.00,17.00,94.12
11774.00,402.00,8020.00,1.00,17.00,94.12
11774.00,336.00,2312.00,12.00,32.00,62.50
11755.00,411.00,5717.00,4.00,39.00,89.74
11763.00,570.00,6640.00,4.00,26.00,84.62
11425.00,396.00,4435.00,5.00,30.00,83.33
11763.00,332.00,1060.00,3.00,31.00,90.32
11425.00,31.00,6077.00,3.00,20.00,85.00
11762.00,405.00,6923.00,3.00,19.00,84.21
11753.00,449.00,1194.00,4.00,21.00,80.95
11762.00,448.00,7966.00,4.00,30.00,86.67
11775.00,498.00,777.00,3.00,37.00,91.89
11775.00,329.00,4246.00,1.00,15.00,93.33
11767.00,26.00,2459.00,6.00,37.00,83.78
11767.00,8.00,1557.00,1.00,19.00,94.74
11769.00,38.00,8945.00,7.00,35.00,80.00
11769.00,129.00,5694.00,3.00,17.00,82.35
11577.00,111.00,10.00,12.00,31.00,61.29
11577.00,239.00,306.00,7.00,32.00,78.12
11770.00,176.00,5509.00,3.00,30.00,90.00
11770.00,130.00,631.00,1.00,16.00,93.75
11424.00,191.00,6599.00,4.00,36.00,88.89
11424.00,35.00,7208.00,3.00,30.00,90.00
11751.00,489.00,8728.00,2.00,20.00,90.00
11751.00,501.00,10093.00,3.00,39.00,92.31
11423.00,393.00,8010.00,4.00,47.00,91.49
11423.00,191.00,6599.00,3.00,31.00,90.32
11771.00,569.00,7923.00,6.00,36.00,83.33
11771.00,269.00,4360.00,4.00,30.00,86.67
11773.00,189.00,5121.00,7.00,32.00,78.12
11773.00,22.00,4435.00,3.00,28.00,89.29
11758.00,215.00,5581.00,2.00,18.00,88.89
11426.00,333.00,3717.00,5.00,34.00,85.29
11426.00,396.00,7157.00,6.00,34.00,82.35
11776.00,214.00,8012.00,1.00,38.00,97.37
11776.00,207.00,4257.00,7.00,21.00,66.67
11761.00,566.00,11284.00,3.00,21.00,85.71
11761.00,577.00,5685.00,6.00,42.00,85.71
11757.00,431.00,10403.00,3.00,14.00,78.57
11757.00,61.00,979.00,10.00,36.00,72.22
11759.00,499.00,8403.00,3.00,21.00,85.71
11759.00,574.00,1312.00,0.00,27.00,100.00
11768.00,581.00,10435.00,9.00,36.00,75.00
11768.00,397.00,8952.00,2.00,21.00,90.48
11754.00,451.00,1365.00,4.00,32.00,87.50
11754.00,245.00,5509.00,1.00,19.00,94.74
11303.00,578.00,4955.00,6.00,35.00,82.86
11303.00,56.00,995.00,7.00,35.00,80.00
11575.00,443.00,6600.00,4.00,23.00,82.61
11575.00,63.00,520.00,3.00,42.00,92.86
11760.00,584.00,11461.00,3.00,45.00,93.33
11760.00,582.00,2764.00,5.00,15.00,66.67
11766.00,406.00,1311.00,4.00,50.00,92.00
11766.00,568.00,10389.00,5.00,10.00,50.00
11772.00,23.00,2559.00,2.00,35.00,94.29
11772.00,44.00,5516.00,3.00,26.00,88.46
11764.00,502.00,6325.00,6.00,13.00,53.85
11764.00,504.00,10415.00,7.00,31.00,77.42
11940.00,569.00,7923.00,8.00,35.00,77.14
11940.00,397.00,8952.00,1.00,22.00,95.45
11921.00,207.00,2248.00,8.00,36.00,77.78
11921.00,498.00,3717.00,1.00,22.00,95.45
11936.00,26.00,9322.00,6.00,24.00,75.00
11936.00,581.00,10435.00,0.00,26.00,100.00
11926.00,215.00,8040.00,3.00,19.00,84.21
11926.00,574.00,1312.00,9.00,33.00,72.73
11927.00,216.00,1126.00,2.00,12.00,83.33
11927.00,61.00,1502.00,3.00,22.00,86.36
11120.00,447.00,1598.00,11.00,33.00,66.67
11120.00,29.00,6055.00,4.00,24.00,83.33
11935.00,449.00,1194.00,2.00,20.00,90.00
11931.00,245.00,7144.00,0.00,17.00,100.00
11298.00,564.00,4037.00,6.00,27.00,77.78
11298.00,505.00,9341.00,1.00,43.00,97.67
11946.00,566.00,11284.00,3.00,36.00,91.67
11946.00,448.00,5774.00,4.00,24.00,83.33
11923.00,336.00,1557.00,5.00,18.00,72.22
11923.00,22.00,4435.00,2.00,27.00,92.59
11928.00,499.00,8403.00,2.00,16.00,87.50
11916.00,48.00,2056.00,5.00,15.00,66.67
11916.00,335.00,6265.00,4.00,40.00,90.00
11820.00,46.00,4710.00,11.00,52.00,78.85
11820.00,573.00,11548.00,1.00,14.00,92.86
11576.00,409.00,740.00,3.00,24.00,87.50
11576.00,12.00,2309.00,2.00,25.00,92.00
11822.00,580.00,998.00,6.00,33.00,81.82
11822.00,1.00,7472.00,3.00,20.00,85.00
11891.00,63.00,520.00,5.00,47.00,89.36
11891.00,443.00,6600.00,1.00,26.00,96.15
11941.00,405.00,6923.00,1.00,19.00,94.74
11941.00,584.00,11314.00,10.00,38.00,73.68
11925.00,176.00,5509.00,3.00,35.00,91.43
11925.00,375.00,2438.00,1.00,20.00,95.00
11937.00,129.00,5694.00,4.00,40.00,90.00
11937.00,269.00,2438.00,3.00,28.00,89.29
11819.00,4.00,1376.00,6.00,41.00,85.37
11819.00,442.00,3211.00,3.00,20.00,85.00
11945.00,568.00,10389.00,3.00,24.00,87.50
11945.00,504.00,10063.00,2.00,41.00,95.12
11422.00,452.00,7821.00,3.00,41.00,92.68
11422.00,92.00,2478.00,1.00,12.00,91.67
11929.00,400.00,8820.00,1.00,20.00,95.00
11929.00,431.00,8407.00,4.00,15.00,73.33
11934.00,489.00,8728.00,1.00,6.00,83.33
11934.00,401.00,3072.00,8.00,55.00,85.45
11924.00,130.00,631.00,2.00,31.00,93.55
11924.00,411.00,5717.00,4.00,19.00,78.95
11859.00,31.00,2353.00,1.00,17.00,94.12
11859.00,396.00,6488.00,3.00,31.00,90.32
11939.00,38.00,8945.00,7.00,37.00,81.08
11943.00,331.00,217.00,4.00,30.00,86.67
11943.00,582.00,2764.00,3.00,35.00,91.43
11922.00,189.00,5121.00,6.00,30.00,80.00
11922.00,214.00,4565.00,5.00,38.00,86.84
11919.00,23.00,2559.00,1.00,30.00,96.67
11919.00,402.00,8020.00,2.00,17.00,88.24
11944.00,332.00,1060.00,2.00,21.00,90.48
11944.00,577.00,908.00,6.00,27.00,77.78
11890.00,239.00,938.00,3.00,28.00,89.29
11890.00,111.00,2353.00,4.00,45.00,91.11
11920.00,44.00,5516.00,5.00,17.00,70.59
11920.00,329.00,4246.00,3.00,27.00,88.89
11932.00,652.00,1176.00,5.00,38.00,86.84
11932.00,501.00,10093.00,0.00,9.00,100.00
11933.00,104.00,10151.00,7.00,32.00,78.12
11930.00,398.00,416.00,2.00,19.00,89.47
11860.00,494.00,2963.00,3.00,39.00,92.31
11860.00,579.00,5464.00,2.00,19.00,89.47
11823.00,49.00,222.00,5.00,36.00,86.11
11823.00,17.00,1619.00,4.00,22.00,81.82
12025.00,439.00,9327.00,1.00,27.00,96.30
12025.00,130.00,631.00,6.00,21.00,71.43
11958.00,26.00,9322.00,3.00,32.00,90.62
11958.00,569.00,7923.00,5.00,38.00,86.84
12036.00,584.00,11461.00,2.00,36.00,94.44
12036.00,331.00,217.00,3.00,13.00,76.92
11947.00,406.00,1311.00,2.00,26.00,92.31
11306.00,46.00,11434.00,9.00,39.00,76.92
11306.00,29.00,7821.00,2.00,33.00,93.94
12020.00,411.00,2312.00,5.00,26.00,80.77
12020.00,215.00,8040.00,2.00,25.00,92.00
12021.00,445.00,7738.00,7.00,36.00,80.56
11949.00,23.00,2559.00,7.00,18.00,61.11
11949.00,336.00,740.00,5.00,27.00,81.48
12021.00,216.00,1126.00,3.00,17.00,82.35
11950.00,214.00,8012.00,7.00,44.00,84.09
11894.00,239.00,306.00,1.00,20.00,95.00
11894.00,63.00,520.00,5.00,48.00,89.58
11947.00,502.00,8829.00,5.00,35.00,85.71
11826.00,578.00,4955.00,12.00,39.00,69.23
11826.00,505.00,9341.00,6.00,35.00,82.86
11962.00,397.00,8952.00,4.00,33.00,87.88
11962.00,38.00,3072.00,3.00,31.00,90.32
11951.00,22.00,4435.00,4.00,39.00,89.74
11951.00,207.00,2248.00,7.00,34.00,79.41
11862.00,35.00,2334.00,2.00,31.00,93.55
11862.00,31.00,222.00,7.00,26.00,73.08
12024.00,375.00,8431.00,3.00,31.00,90.32
12024.00,400.00,8820.00,0.00,18.00,100.00
11961.00,491.00,5516.00,8.00,39.00,79.49
11961.00,269.00,5123.00,3.00,18.00,83.33
11861.00,333.00,3717.00,10.00,42.00,76.19
11861.00,579.00,5464.00,1.00,20.00,95.00
11893.00,12.00,2309.00,7.00,24.00,70.83
11893.00,443.00,6600.00,8.00,34.00,76.47
12083.00,501.00,10093.00,5.00,17.00,70.59
12083.00,245.00,7144.00,1.00,19.00,94.74
12026.00,574.00,10093.00,4.00,12.00,66.67
12026.00,61.00,1502.00,2.00,17.00,88.24
12022.00,499.00,8403.00,4.00,26.00,84.62
12022.00,176.00,5509.00,2.00,21.00,90.48
12042.00,451.00,1365.00,3.00,25.00,88.00
12042.00,104.00,10151.00,2.00,13.00,84.62
11889.00,452.00,7821.00,2.00,45.00,95.56
11889.00,191.00,6599.00,4.00,12.00,66.67
11952.00,438.00,10359.00,3.00,27.00,88.89
12070.00,652.00,11545.00,4.00,23.00,82.61
12035.00,582.00,2764.00,11.00,33.00,66.67
12035.00,568.00,10389.00,1.00,12.00,91.67
11960.00,446.00,339.00,6.00,23.00,73.91
11960.00,129.00,5694.00,4.00,23.00,82.61
11905.00,440.00,8010.00,2.00,34.00,94.12
11905.00,379.00,71.00,6.00,18.00,66.67
12034.00,584.00,11461.00,5.00,45.00,88.89
12034.00,502.00,8829.00,1.00,18.00,94.44
12043.00,489.00,8725.00,2.00,13.00,84.62
12043.00,449.00,1194.00,3.00,41.00,92.68
11864.00,92.00,2056.00,4.00,22.00,81.82
11864.00,396.00,6488.00,3.00,40.00,92.50
11892.00,409.00,740.00,4.00,31.00,87.10
11892.00,111.00,2353.00,2.00,23.00,91.30
12038.00,577.00,908.00,4.00,23.00,82.61
12038.00,405.00,6923.00,3.00,20.00,85.00
11829.00,580.00,5751.00,2.00,13.00,84.62
12023.00,398.00,416.00,2.00,15.00,86.67
11829.00,505.00,9341.00,1.00,37.00,97.30
12037.00,566.00,11284.00,1.00,21.00,95.24
12037.00,448.00,5774.00,7.00,23.00,69.57
11959.00,8.00,1557.00,3.00,25.00,88.00
11959.00,581.00,10435.00,6.00,32.00,81.25
11828.00,4.00,1376.00,11.00,39.00,71.79
11828.00,17.00,997.00,1.00,20.00,95.00
11948.00,402.00,8020.00,1.00,29.00,96.55
11948.00,44.00,5516.00,5.00,25.00,80.00
12039.00,332.00,1060.00,0.00,16.00,100.00
12039.00,406.00,1311.00,5.00,30.00,83.33
11867.00,191.00,6599.00,1.00,24.00,95.83
11867.00,92.00,2478.00,4.00,36.00,88.89
11908.00,109.00,3075.00,2.00,21.00,90.48
11908.00,440.00,8010.00,6.00,58.00,89.66
12033.00,130.00,631.00,3.00,11.00,72.73
12033.00,431.00,10403.00,0.00,13.00,100.00
12030.00,176.00,5509.00,4.00,26.00,84.62
12030.00,216.00,1126.00,5.00,26.00,80.77
12068.00,331.00,217.00,7.00,19.00,63.16
12068.00,568.00,10389.00,1.00,21.00,95.24
12027.00,574.00,1312.00,1.00,19.00,94.74
12027.00,445.00,11562.00,6.00,41.00,85.37
11909.00,48.00,2056.00,3.00,23.00,86.96
11909.00,497.00,9601.00,6.00,37.00,83.78
12029.00,215.00,5581.00,6.00,29.00,79.31
12028.00,61.00,1502.00,3.00,23.00,86.96
12028.00,411.00,2312.00,1.00,14.00,92.86
11296.00,505.00,9341.00,1.00,16.00,93.75
11296.00,447.00,4235.00,8.00,33.00,75.76
11971.00,44.00,7157.00,2.00,18.00,88.89
11971.00,336.00,2312.00,7.00,33.00,78.79
12086.00,245.00,7144.00,0.00,13.00,100.00
12086.00,652.00,11545.00,10.00,44.00,77.27
12069.00,406.00,1311.00,5.00,45.00,88.89
11868.00,494.00,2963.00,2.00,28.00,92.86
11868.00,35.00,7208.00,13.00,38.00,65.79
11871.00,92.00,2478.00,3.00,17.00,82.35
11871.00,393.00,8010.00,2.00,39.00,94.87
12063.00,582.00,769.00,2.00,26.00,92.31
12063.00,504.00,10063.00,4.00,19.00,78.95
11831.00,4.00,1376.00,9.00,40.00,77.50
11963.00,569.00,5771.00,1.00,19.00,94.74
11963.00,38.00,8945.00,2.00,30.00,93.33
11834.00,564.00,2478.00,7.00,32.00,78.12
11834.00,29.00,7821.00,2.00,24.00,91.67
11897.00,409.00,740.00,2.00,35.00,94.29
11897.00,239.00,938.00,4.00,30.00,86.67
11969.00,402.00,8020.00,1.00,7.00,85.71
11835.00,46.00,11434.00,4.00,31.00,87.10
11835.00,442.00,3211.00,2.00,37.00,94.59
11865.00,333.00,3717.00,9.00,37.00,75.68
11865.00,452.00,7821.00,2.00,28.00,92.86
11970.00,207.00,4257.00,3.00,18.00,83.33
12087.00,401.00,1435.00,10.00,37.00,72.97
12087.00,104.00,10151.00,1.00,14.00,92.86
11869.00,393.00,8010.00,2.00,22.00,90.91
11869.00,396.00,6488.00,5.00,32.00,84.38
11832.00,573.00,10416.00,4.00,24.00,83.33
11966.00,129.00,5694.00,4.00,29.00,86.21
11966.00,269.00,4360.00,2.00,15.00,86.67
11967.00,205.00,2458.00,4.00,25.00,84.00
11967.00,581.00,10435.00,7.00,36.00,80.56
11832.00,56.00,995.00,3.00,48.00,93.75
11968.00,329.00,4246.00,2.00,22.00,90.91
11968.00,22.00,4435.00,6.00,35.00,82.86
12067.00,566.00,1517.00,2.00,26.00,92.31
12067.00,405.00,5691.00,3.00,22.00,86.36
12085.00,545.00,10247.00,2.00,17.00,88.24
12085.00,449.00,1194.00,6.00,35.00,82.86
12066.00,448.00,5774.00,4.00,19.00,78.95
12031.00,499.00,8403.00,1.00,14.00,92.86
12031.00,400.00,8820.00,2.00,15.00,86.67
12065.00,584.00,11461.00,4.00,40.00,90.00
12032.00,375.00,8431.00,0.00,20.00,100.00
12032.00,398.00,4339.00,4.00,21.00,80.95
11895.00,111.00,2353.00,3.00,33.00,90.91
11895.00,12.00,2309.00,2.00,22.00,90.91
11965.00,397.00,743.00,4.00,12.00,66.67
11965.00,491.00,5516.00,15.00,41.00,63.41
11972.00,438.00,10359.00,7.00,36.00,80.56
11972.00,498.00,3717.00,1.00,20.00,95.00
11896.00,63.00,520.00,4.00,30.00,86.67
11896.00,443.00,4435.00,6.00,27.00,77.78
11833.00,1.00,7472.00,8.00,41.00,80.49
11833.00,578.00,4955.00,2.00,28.00,92.86
12064.00,577.00,5685.00,1.00,14.00,92.86
12064.00,582.00,769.00,5.00,21.00,76.19
11997.00,129.00,5694.00,1.00,26.00,96.15
11997.00,26.00,9322.00,9.00,33.00,72.73
11953.00,23.00,2559.00,4.00,31.00,87.10
11953.00,329.00,4246.00,5.00,25.00,80.00
11898.00,12.00,2309.00,6.00,30.00,80.00
11898.00,239.00,306.00,7.00,32.00,78.12
12128.00,61.00,979.00,6.00,29.00,79.31
12128.00,176.00,5509.00,1.00,23.00,95.65
11841.00,505.00,9341.00,2.00,35.00,94.29
11841.00,17.00,1619.00,9.00,25.00,64.00
12133.00,568.00,10389.00,2.00,8.00,75.00
12133.00,504.00,10063.00,3.00,48.00,93.75
12130.00,448.00,5774.00,4.00,23.00,82.61
12129.00,574.00,1312.00,4.00,26.00,84.62
12129.00,130.00,631.00,3.00,19.00,84.21
12130.00,582.00,769.00,5.00,32.00,84.38
12132.00,502.00,8829.00,7.00,45.00,84.44
12132.00,405.00,6923.00,4.00,17.00,76.47
11840.00,46.00,11434.00,9.00,38.00,76.32
11840.00,564.00,2478.00,1.00,21.00,95.24
11827.00,49.00,222.00,0.00,25.00,100.00
11827.00,447.00,4235.00,9.00,31.00,70.97
12127.00,499.00,8403.00,0.00,24.00,100.00
12122.00,401.00,3072.00,7.00,27.00,74.07
12119.00,35.00,5751.00,3.00,35.00,91.43
12119.00,31.00,7542.00,4.00,22.00,81.82
12120.00,584.00,11461.00,4.00,40.00,90.00
12120.00,406.00,1311.00,1.00,21.00,95.24
12121.00,331.00,217.00,6.00,31.00,80.65
12121.00,577.00,5685.00,4.00,27.00,85.19
12126.00,445.00,11562.00,10.00,46.00,78.26
12126.00,215.00,8634.00,1.00,11.00,90.91
11957.00,214.00,8012.00,8.00,47.00,82.98
12018.00,205.00,2458.00,0.00,27.00,100.00
12018.00,569.00,7923.00,8.00,48.00,83.33
11957.00,438.00,10359.00,4.00,28.00,85.71
12001.00,446.00,9673.00,5.00,31.00,83.87
12001.00,269.00,4360.00,1.00,17.00,94.12
12123.00,545.00,6584.00,1.00,20.00,95.00
12123.00,245.00,7144.00,3.00,26.00,88.46
12125.00,398.00,416.00,1.00,17.00,94.12
12125.00,400.00,8820.00,4.00,24.00,83.33
11873.00,396.00,6488.00,9.00,50.00,82.00
12131.00,566.00,1517.00,2.00,29.00,93.10
12131.00,570.00,6640.00,5.00,20.00,75.00
11912.00,335.00,10425.00,7.00,33.00,78.79
11912.00,379.00,71.00,9.00,37.00,75.68
11956.00,498.00,3717.00,2.00,31.00,93.55
11956.00,336.00,740.00,1.00,19.00,94.74
11955.00,189.00,8360.00,9.00,31.00,70.97
11955.00,44.00,7157.00,1.00,14.00,92.86
12124.00,652.00,11545.00,8.00,36.00,77.78
12124.00,449.00,1194.00,1.00,13.00,92.31
11838.00,4.00,1376.00,10.00,41.00,75.61
11838.00,29.00,6055.00,1.00,27.00,96.30
11913.00,408.00,4933.00,5.00,22.00,77.27
11913.00,48.00,4182.00,2.00,25.00,92.00
11899.00,111.00,2353.00,5.00,38.00,86.84
11899.00,443.00,4435.00,4.00,42.00,90.48
11837.00,578.00,4955.00,4.00,50.00,92.00
11839.00,442.00,5019.00,11.00,38.00,71.05
11870.00,452.00,6055.00,8.00,41.00,80.49
11870.00,579.00,5464.00,2.00,22.00,90.91
11836.00,1.00,7472.00,6.00,32.00,81.25
11836.00,447.00,4235.00,5.00,25.00,80.00
11837.00,49.00,222.00,9.00,44.00,79.55
11911.00,440.00,8010.00,1.00,37.00,97.30
11911.00,497.00,2764.00,5.00,35.00,85.71
11821.00,56.00,995.00,4.00,25.00,84.00
11821.00,46.00,11434.00,10.00,45.00,77.78
11994.00,269.00,5123.00,3.00,20.00,85.00
11848.00,49.00,4372.00,1.00,23.00,95.65
11848.00,56.00,995.00,5.00,26.00,80.77
11995.00,581.00,11572.00,1.00,20.00,95.00
11995.00,26.00,9322.00,6.00,40.00,85.00
11977.00,22.00,4832.00,4.00,27.00,85.19
11977.00,214.00,4565.00,5.00,31.00,83.87
11900.00,63.00,520.00,3.00,34.00,91.18
11900.00,409.00,740.00,4.00,25.00,84.00
12178.00,400.00,8820.00,2.00,19.00,89.47
12178.00,445.00,11562.00,4.00,31.00,87.10
12177.00,215.00,8040.00,1.00,19.00,94.74
12177.00,61.00,10151.00,4.00,21.00,80.95
11974.00,438.00,10359.00,1.00,28.00,96.43
12174.00,570.00,6640.00,3.00,17.00,82.35
12174.00,448.00,5774.00,7.00,16.00,56.25
11843.00,4.00,1376.00,4.00,36.00,88.89
11843.00,505.00,9341.00,3.00,26.00,88.46
11993.00,446.00,339.00,0.00,17.00,100.00
11993.00,569.00,5771.00,6.00,35.00,82.86
12156.00,401.00,1435.00,5.00,36.00,86.11
12156.00,245.00,7144.00,1.00,16.00,93.75
12060.00,497.00,9601.00,6.00,44.00,86.36
12060.00,109.00,4494.00,5.00,30.00,83.33
12170.00,568.00,6994.00,3.00,16.00,81.25
11846.00,578.00,3463.00,3.00,25.00,88.00
11846.00,564.00,8932.00,7.00,36.00,80.56
12170.00,331.00,217.00,10.00,37.00,72.97
11877.00,579.00,5464.00,3.00,32.00,90.62
11877.00,31.00,995.00,6.00,32.00,81.25
12159.00,104.00,10151.00,0.00,6.00,100.00
11874.00,393.00,8010.00,7.00,31.00,77.42
11874.00,191.00,6599.00,3.00,28.00,89.29
12158.00,545.00,6584.00,2.00,40.00,95.00
12158.00,489.00,10101.00,1.00,12.00,91.67
12157.00,652.00,1176.00,5.00,37.00,86.49
12157.00,451.00,1365.00,0.00,16.00,100.00
11878.00,452.00,7821.00,3.00,32.00,90.62
11878.00,35.00,8932.00,2.00,34.00,94.12
11880.00,191.00,6599.00,3.00,34.00,91.18
11880.00,494.00,2963.00,4.00,33.00,87.88
12180.00,176.00,7144.00,3.00,33.00,90.91
12180.00,574.00,1312.00,4.00,33.00,87.88
11915.00,408.00,4933.00,2.00,16.00,87.50
11915.00,379.00,71.00,3.00,35.00,91.43
11976.00,329.00,10419.00,5.00,23.00,78.26
11976.00,207.00,4257.00,6.00,25.00,76.00
12182.00,431.00,10403.00,1.00,15.00,93.33
12182.00,216.00,1126.00,2.00,23.00,91.30
12179.00,439.00,9327.00,1.00,35.00,97.14
12179.00,375.00,8431.00,6.00,28.00,78.57
11975.00,23.00,2559.00,7.00,25.00,72.00
11975.00,189.00,10415.00,5.00,36.00,86.11
12181.00,499.00,8403.00,2.00,27.00,92.59
12181.00,130.00,631.00,1.00,27.00,96.30
12173.00,504.00,10063.00,2.00,33.00,93.94
12173.00,405.00,6923.00,5.00,18.00,72.22
12175.00,332.00,5212.00,2.00,14.00,85.71
12175.00,584.00,11461.00,6.00,58.00,89.66
11844.00,447.00,4235.00,8.00,36.00,77.78
11844.00,442.00,3211.00,4.00,26.00,84.62
11973.00,438.00,10359.00,8.00,31.00,74.19
11973.00,44.00,5516.00,7.00,44.00,84.09
11996.00,205.00,2458.00,0.00,24.00,100.00
11996.00,129.00,5694.00,5.00,29.00,82.76
12176.00,411.00,2312.00,4.00,31.00,87.10
12176.00,398.00,4339.00,6.00,22.00,72.73
12171.00,502.00,8829.00,5.00,17.00,70.59
12171.00,582.00,2764.00,6.00,32.00,81.25
11845.00,17.00,997.00,5.00,32.00,84.38
12002.00,38.00,8945.00,4.00,24.00,83.33
12002.00,26.00,9322.00,3.00,33.00,90.91
11849.00,4.00,1376.00,3.00,27.00,88.89
11849.00,49.00,222.00,4.00,23.00,82.61
12160.00,401.00,1435.00,4.00,24.00,83.33
12160.00,501.00,5771.00,3.00,24.00,87.50
12219.00,215.00,8040.00,1.00,15.00,93.33
12219.00,400.00,8820.00,0.00,24.00,100.00
12186.00,448.00,7970.00,6.00,23.00,73.91
12186.00,577.00,908.00,1.00,23.00,95.65
