ID player,amplua,games,goals,p_goals,assists,p_assists,throws_by,p_throws_by,shot_on_target,p_shot_on_target,blocked_throws,p_blocked_throws,p_m,p_p_m,player_rating
7212.0,9.0,8,1.0,5.01,0.0,3.56,2.0,6.72,9.0,25.68,4.0,10.89,-13.0,7.35,59.21
7230.0,9.0,7,4.0,10.73,4.0,10.73,3.0,8.4,11.0,35.06,2.0,6.35,5.0,13.35,84.62
7233.0,9.0,43,7.0,29.58,19.0,52.84,91.0,333.03,62.0,191.17,42.0,116.13,24.0,64.51,787.26
7235.0,9.0,32,5.0,21.67,4.0,20.06,47.0,145.92,35.0,99.17,14.0,39.01,-7.0,6.42,332.25
7292.0,9.0,1,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,-2.0,1.78,4.0
7301.0,9.0,2,0.0,0.89,0.0,0.89,0.0,0.89,0.0,0.89,1.0,2.72,-1.0,0.06,6.33
7318.0,9.0,1,0.0,0.44,0.0,0.44,1.0,2.78,1.0,2.78,1.0,2.78,1.0,2.78,12.0
7356.0,9.0,1,0.0,0.44,0.0,0.44,0.0,0.44,5.0,32.11,1.0,2.78,2.0,7.11,43.33
7360.0,9.0,1,0.0,0.44,0.0,0.44,2.0,7.11,0.0,0.44,0.0,0.44,1.0,2.78,11.67
7444.0,9.0,14,3.0,10.87,3.0,10.87,31.0,116.2,31.0,116.2,8.0,21.46,1.0,7.63,283.21
7521.0,9.0,1,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,2.67
7543.0,9.0,28,0.0,12.44,0.0,12.44,22.0,59.06,14.0,38.11,10.0,29.35,5.0,20.0,171.42
7554.0,9.0,1,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,2.67
7555.0,9.0,1,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,2.67
7556.0,9.0,1,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,2.67
7561.0,9.0,4,2.0,5.44,5.0,14.69,3.0,8.03,12.0,53.78,1.0,3.36,1.0,3.36,88.67
7584.0,9.0,1,0.0,0.44,0.0,0.44,1.0,2.78,1.0,2.78,0.0,0.44,1.0,2.78,9.67
7594.0,9.0,40,3.0,22.0,4.0,23.51,53.0,158.67,36.0,98.18,34.0,92.01,-35.0,1.74,396.11
7598.0,9.0,34,26.0,69.66,18.0,48.64,127.0,658.83,190.0,1330.21,28.0,75.5,33.0,91.14,2273.98
7599.0,9.0,38,8.0,29.24,7.0,27.51,50.0,149.35,66.0,219.52,38.0,105.56,24.0,64.05,595.22
7607.0,9.0,43,53.0,155.1,18.0,50.65,131.0,592.87,216.0,1392.13,12.0,38.46,-26.0,0.17,2229.38
7611.0,9.0,21,1.0,10.71,2.0,12.19,26.0,76.19,15.0,40.05,13.0,34.71,14.0,37.33,211.19
7614.0,9.0,7,6.0,16.25,2.0,6.35,21.0,94.11,32.0,192.06,7.0,19.44,12.0,39.68,367.9
7616.0,9.0,46,14.0,43.37,13.0,41.45,65.0,198.96,94.0,337.86,15.0,45.34,2.0,23.2,690.18
7617.0,9.0,9,0.0,4.0,2.0,7.11,7.0,18.78,4.0,11.11,7.0,18.78,-2.0,1.78,61.56
7626.0,9.0,33,6.0,23.76,3.0,18.94,33.0,91.67,44.0,132.0,11.0,33.0,-19.0,0.27,299.64
7715.0,9.0,66,13.0,49.23,8.0,40.97,99.0,309.83,88.0,264.0,56.0,151.52,18.0,58.24,873.79
7717.0,9.0,3,0.0,1.33,1.0,3.0,5.0,16.33,2.0,5.33,5.0,16.33,-1.0,0.33,42.67
7720.0,9.0,32,4.0,20.06,2.0,17.01,29.0,79.17,36.0,102.72,29.0,79.17,2.0,17.01,315.15
7727.0,9.0,57,7.0,35.53,6.0,33.96,108.0,373.96,61.0,171.95,48.0,129.75,19.0,57.0,802.16
7759.0,9.0,24,0.0,10.67,2.0,13.5,15.0,40.04,16.0,42.67,7.0,22.04,4.0,16.67,145.58
7760.0,9.0,21,12.0,32.19,7.0,21.0,50.0,195.05,61.0,267.86,5.0,17.19,11.0,29.76,563.05
7761.0,9.0,31,1.0,15.14,0.0,13.78,21.0,56.0,9.0,28.39,16.0,43.37,-5.0,7.92,164.6
7770.0,9.0,29,0.0,12.89,0.0,12.89,8.0,25.76,11.0,31.73,15.0,40.65,-26.0,1.53,125.45
7771.0,9.0,66,5.0,36.38,4.0,34.91,90.0,272.06,93.0,284.38,39.0,104.38,12.0,47.52,779.62
7776.0,9.0,30,1.0,14.7,1.0,14.7,20.0,53.33,5.0,20.83,19.0,50.7,7.0,24.3,178.57
7777.0,9.0,3,0.0,1.33,1.0,3.0,1.0,3.0,2.0,5.33,2.0,5.33,6.0,21.33,39.33
7782.0,9.0,28,1.0,13.81,0.0,12.44,18.0,48.02,14.0,38.11,13.0,35.81,11.0,31.43,179.63
7792.0,9.0,41,1.0,19.58,2.0,20.99,23.0,61.79,22.0,59.36,10.0,33.99,-10.0,7.33,203.04
7795.0,9.0,1,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,2.67
7796.0,9.0,1,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,2.67
7798.0,9.0,1,0.0,0.44,0.0,0.44,0.0,0.44,1.0,2.78,0.0,0.44,0.0,0.44,5.0
7800.0,9.0,58,6.0,34.4,4.0,31.39,62.0,174.72,60.0,167.85,30.0,81.3,-4.0,20.72,510.37
7803.0,9.0,62,18.0,56.78,11.0,44.17,92.0,286.74,123.0,435.57,45.0,120.22,-6.0,20.14,963.62
7805.0,9.0,40,4.0,23.51,14.0,41.34,41.0,114.47,39.0,107.8,28.0,74.71,21.0,56.8,418.64
7807.0,9.0,18,5.0,16.06,8.0,22.22,20.0,56.89,44.0,174.22,6.0,18.0,6.0,18.0,305.39
7812.0,9.0,36,1.0,17.36,4.0,21.78,26.0,69.44,30.0,81.0,30.0,81.0,9.0,30.25,300.83
7817.0,9.0,4,1.0,3.36,0.0,1.78,4.0,11.11,3.0,8.03,0.0,1.78,2.0,5.44,31.5
7820.0,9.0,2,0.0,0.89,0.0,0.89,0.0,0.89,0.0,0.89,0.0,0.89,0.0,0.89,5.33
7829.0,9.0,7,1.0,4.59,0.0,3.11,4.0,10.73,10.0,30.73,2.0,6.35,0.0,3.11,58.62
7830.0,9.0,11,0.0,4.89,0.0,4.89,8.0,21.37,3.0,9.71,6.0,16.16,-8.0,0.04,57.06
7833.0,9.0,17,1.0,8.95,4.0,13.83,18.0,50.61,10.0,26.77,16.0,43.95,9.0,24.32,168.43
7836.0,9.0,43,5.0,26.36,11.0,36.59,62.0,191.17,69.0,221.83,44.0,122.8,10.0,34.77,633.53
7839.0,9.0,23,7.0,21.69,7.0,21.69,20.0,54.28,54.0,209.0,3.0,14.61,4.0,16.25,337.52
7841.0,9.0,1,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,2.67
7852.0,9.0,14,1.0,7.63,4.0,12.7,18.0,53.37,34.0,134.13,23.0,74.67,6.0,16.79,299.29
7860.0,9.0,35,5.0,22.94,3.0,19.81,68.0,238.34,66.0,228.01,27.0,72.38,-13.0,3.05,584.53
7862.0,9.0,2,0.0,0.89,0.0,0.89,0.0,0.89,0.0,0.89,0.0,0.89,0.0,0.89,5.33
7865.0,9.0,28,1.0,13.81,1.0,13.81,25.0,68.1,24.0,65.02,41.0,127.15,-1.0,11.15,299.04
7872.0,9.0,1,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,2.67
7873.0,9.0,6,0.0,2.67,0.0,2.67,1.0,4.17,1.0,4.17,2.0,6.0,-10.0,6.0,25.67
7874.0,9.0,4,0.0,1.78,0.0,1.78,2.0,5.44,1.0,3.36,1.0,3.36,3.0,8.03,23.75
7877.0,9.0,6,0.0,2.67,0.0,2.67,0.0,2.67,0.0,2.67,4.0,10.67,-5.0,0.17,21.5
7882.0,9.0,8,0.0,3.56,1.0,5.01,5.0,13.35,2.0,6.72,8.0,22.22,-20.0,26.89,77.75
7886.0,9.0,14,1.0,7.63,0.0,6.22,8.0,21.46,7.0,19.06,4.0,12.7,-9.0,0.01,67.07
7891.0,9.0,1,0.0,0.44,0.0,0.44,0.0,0.44,1.0,2.78,2.0,7.11,-1.0,0.11,11.33
7907.0,9.0,32,38.0,110.01,15.0,41.25,101.0,467.67,158.0,1005.01,5.0,21.67,30.0,82.35,1727.97
7909.0,9.0,52,6.0,31.8,4.0,28.75,94.0,318.37,67.0,198.77,84.0,270.8,22.0,61.75,910.25
7915.0,9.0,54,7.0,34.24,5.0,31.13,95.0,317.8,55.0,153.35,54.0,150.0,-23.0,3.13,689.65
7916.0,9.0,4,0.0,1.78,1.0,3.36,1.0,3.36,2.0,5.44,0.0,1.78,-2.0,0.11,15.83
7920.0,9.0,40,1.0,19.14,4.0,23.51,48.0,139.38,19.0,52.14,59.0,183.47,16.0,45.51,463.14
7921.0,9.0,14,1.0,7.63,0.0,6.22,11.0,29.53,6.0,16.79,1.0,7.63,3.0,10.87,78.67
7932.0,9.0,41,3.0,22.44,0.0,18.22,37.0,100.95,39.0,107.32,37.0,100.95,-43.0,5.99,355.86
7936.0,9.0,42,4.0,24.38,4.0,24.38,34.0,91.52,35.0,94.5,12.0,38.1,1.0,20.02,292.9
7944.0,9.0,29,0.0,12.89,0.0,12.89,8.0,25.76,7.0,23.91,10.0,29.67,-7.0,5.25,110.37
7949.0,9.0,67,3.0,33.91,8.0,41.4,57.0,154.27,23.0,68.34,48.0,128.17,23.0,68.34,494.43
7950.0,9.0,44,3.0,23.76,2.0,22.31,41.0,112.43,25.0,67.09,33.0,88.31,1.0,20.91,334.81
7951.0,9.0,1,0.0,0.44,1.0,2.78,0.0,0.44,0.0,0.44,1.0,2.78,0.0,0.44,7.33
7952.0,9.0,41,21.0,56.98,20.0,54.64,64.0,203.46,98.0,383.13,42.0,117.25,15.0,43.71,859.17
7956.0,9.0,34,2.0,17.9,1.0,16.47,55.0,177.42,35.0,97.81,19.0,51.06,-21.0,0.08,360.74
7957.0,9.0,23,2.0,13.06,0.0,10.22,9.0,25.74,8.0,23.67,0.0,10.22,-11.0,0.82,83.74
7968.0,9.0,12,0.0,5.33,1.0,6.75,2.0,8.33,8.0,21.33,11.0,30.08,-8.0,0.0,71.83
7971.0,9.0,14,0.0,6.22,2.0,9.17,13.0,35.63,7.0,19.06,2.0,9.17,-11.0,0.2,79.45
7972.0,9.0,2,1.0,2.72,0.0,0.89,3.0,9.39,3.0,9.39,4.0,14.22,0.0,0.89,37.5
7983.0,9.0,30,3.0,17.63,9.0,28.03,50.0,163.33,43.0,132.3,20.0,53.33,-5.0,7.5,402.13
7987.0,9.0,18,0.0,8.0,1.0,9.39,5.0,16.06,2.0,10.89,6.0,18.0,-8.0,0.89,63.22
7991.0,9.0,2,0.0,0.89,0.0,0.89,1.0,2.72,1.0,2.72,1.0,2.72,0.0,0.89,10.83
7993.0,9.0,1,0.0,0.44,0.0,0.44,1.0,2.78,1.0,2.78,0.0,0.44,-3.0,5.44,12.33
7994.0,9.0,57,7.0,35.53,12.0,43.86,106.0,363.79,62.0,175.44,119.0,432.44,-6.0,17.96,1069.02
7995.0,9.0,9,0.0,4.0,4.0,11.11,12.0,36.0,2.0,7.11,10.0,28.44,1.0,5.44,92.11
7997.0,9.0,27,4.0,17.93,2.0,14.81,26.0,71.7,33.0,96.33,22.0,59.26,-1.0,10.7,270.74
7999.0,9.0,38,13.0,38.67,12.0,36.68,51.0,153.34,88.0,338.01,6.0,25.84,-11.0,5.41,597.94
8007.0,9.0,16,0.0,7.11,1.0,8.51,9.0,24.17,9.0,24.17,6.0,17.36,-7.0,0.84,82.17
8008.0,9.0,25,2.0,13.94,5.0,18.78,9.0,26.35,21.0,56.75,21.0,56.75,-5.0,5.44,178.01
8009.0,9.0,10,0.0,4.44,0.0,4.44,8.0,21.51,10.0,27.78,1.0,5.88,-11.0,1.88,65.93
8014.0,9.0,26,0.0,11.56,2.0,14.38,46.0,154.27,26.0,72.22,12.0,33.09,13.0,35.39,320.91
8019.0,9.0,49,5.0,28.95,7.0,32.11,56.0,160.44,85.0,282.56,20.0,56.61,17.0,50.34,611.02
8029.0,9.0,8,0.0,3.56,1.0,5.01,5.0,13.35,3.0,8.68,6.0,16.06,-6.0,0.06,46.71
8032.0,9.0,60,2.0,29.4,2.0,29.4,78.0,232.07,51.0,138.02,40.0,106.67,21.0,62.02,597.57
8034.0,9.0,11,0.0,4.89,0.0,4.89,3.0,9.71,1.0,6.31,3.0,9.71,-8.0,0.04,35.55
8041.0,9.0,54,10.0,39.19,6.0,32.67,67.0,196.46,70.0,208.07,35.0,93.35,38.0,101.41,671.15
8049.0,9.0,14,0.0,6.22,0.0,6.22,9.0,24.01,7.0,19.06,8.0,21.46,-4.0,2.03,79.0
8053.0,9.0,46,17.0,49.39,11.0,37.74,123.0,513.34,161.0,798.61,30.0,80.01,13.0,41.45,1520.54
8057.0,9.0,32,2.0,17.01,4.0,20.06,40.0,117.56,23.0,61.42,30.0,82.35,-27.0,1.0,299.4
8060.0,9.0,5,0.0,2.22,0.0,2.22,1.0,3.76,0.0,2.22,2.0,5.69,-1.0,1.09,17.2
8061.0,9.0,30,3.0,17.63,4.0,19.2,22.0,58.8,13.0,36.3,30.0,83.33,-2.0,10.8,226.07
8062.0,9.0,5,0.0,2.22,0.0,2.22,1.0,3.76,4.0,10.76,3.0,8.02,-1.0,1.09,28.07
8063.0,9.0,11,1.0,6.31,2.0,7.92,4.0,11.68,10.0,27.31,7.0,18.68,-4.0,1.01,72.91
8078.0,9.0,19,6.0,18.34,2.0,11.32,27.0,82.81,43.0,163.09,7.0,20.36,-14.0,0.09,296.02
8081.0,9.0,14,7.0,19.06,4.0,12.7,31.0,116.2,32.0,122.03,2.0,9.17,-4.0,2.03,281.19
8083.0,9.0,40,19.0,52.14,9.0,31.8,71.0,238.47,110.0,466.94,29.0,77.47,23.0,61.67,928.49
8084.0,9.0,85,28.0,84.33,24.0,76.55,101.0,292.46,148.0,492.81,67.0,179.92,78.0,213.35,1339.43
8085.0,9.0,63,4.0,33.59,4.0,33.59,51.0,137.29,56.0,152.44,40.0,106.73,-24.0,5.14,468.78
8090.0,9.0,19,5.0,16.43,5.0,16.43,16.0,43.25,30.0,95.81,14.0,37.43,4.0,14.62,223.96
8092.0,9.0,21,5.0,17.19,12.0,32.19,83.0,448.05,101.0,629.76,17.0,45.76,4.0,15.43,1188.38
8096.0,9.0,35,2.0,18.34,9.0,29.87,73.0,265.15,54.0,170.87,19.0,51.2,36.0,100.58,636.01
8098.0,9.0,44,1.0,20.91,9.0,33.4,60.0,181.37,50.0,143.04,33.0,88.31,-33.0,0.31,467.33
8100.0,9.0,4,6.0,18.78,1.0,3.36,8.0,28.44,17.0,96.69,1.0,3.36,6.0,18.78,169.42
8102.0,9.0,7,0.0,3.11,0.0,3.11,10.0,30.73,7.0,19.44,2.0,6.35,1.0,4.59,67.33
8108.0,9.0,13,7.0,18.88,4.0,12.34,40.0,182.19,56.0,321.68,7.0,18.88,7.0,18.88,572.85
8118.0,9.0,20,4.0,15.02,3.0,13.34,29.0,89.61,37.0,126.67,14.0,37.36,6.0,18.69,300.68
8123.0,9.0,55,39.0,104.1,17.0,52.37,135.0,535.81,235.0,1341.87,30.0,80.81,27.0,73.7,2188.65
8127.0,9.0,1,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,2.67
8147.0,9.0,34,2.0,17.9,5.0,22.51,56.0,182.01,31.0,84.71,24.0,64.05,-5.0,9.18,380.36
8148.0,9.0,33,5.0,22.09,3.0,18.94,41.0,120.27,46.0,140.12,19.0,50.94,-14.0,1.94,354.3
8149.0,9.0,34,5.0,22.51,5.0,22.51,67.0,236.47,50.0,155.31,15.0,41.73,-9.0,5.49,484.03
8153.0,9.0,19,6.0,18.34,6.0,18.34,29.0,91.37,46.0,181.15,5.0,16.43,20.0,56.16,381.79
8157.0,9.0,1,0.0,0.44,0.0,0.44,1.0,2.78,0.0,0.44,0.0,0.44,0.0,0.44,5.0
8178.0,9.0,51,13.0,43.31,20.0,57.18,84.0,273.02,64.0,188.31,18.0,53.02,33.0,88.02,702.86
8180.0,9.0,55,32.0,85.73,19.0,56.34,180.0,853.54,291.0,1952.1,32.0,85.73,28.0,76.03,3109.47
8182.0,9.0,11,1.0,6.31,0.0,4.89,16.0,49.49,11.0,30.56,6.0,16.16,7.0,18.68,126.09
8187.0,9.0,1,0.0,0.44,0.0,0.44,0.0,0.44,2.0,7.11,1.0,2.78,-4.0,11.11,22.33
8201.0,9.0,2,0.0,0.89,0.0,0.89,0.0,0.89,1.0,2.72,2.0,5.56,-4.0,3.56,14.5
8205.0,9.0,2,0.0,0.89,2.0,5.56,0.0,0.89,3.0,9.39,1.0,2.72,0.0,0.89,20.33
8250.0,9.0,2,0.0,0.89,0.0,0.89,0.0,0.89,0.0,0.89,0.0,0.89,-3.0,1.39,5.83
8262.0,9.0,10,3.0,9.34,0.0,4.44,10.0,27.78,19.0,65.88,6.0,16.04,-12.0,2.84,126.33
8263.0,9.0,11,0.0,4.89,1.0,6.31,10.0,27.31,6.0,16.16,15.0,45.34,-3.0,1.71,101.73
8266.0,9.0,40,5.0,25.07,2.0,20.54,87.0,323.0,51.0,150.8,12.0,37.38,-47.0,10.34,567.13
8267.0,9.0,2,0.0,0.89,0.0,0.89,0.0,0.89,0.0,0.89,0.0,0.89,0.0,0.89,5.33
8268.0,9.0,7,2.0,6.35,0.0,3.11,7.0,19.44,10.0,30.73,2.0,6.35,-4.0,0.06,66.05
8317.0,9.0,1,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,2.67
8319.0,9.0,2,0.0,0.89,0.0,0.89,5.0,20.06,2.0,5.56,0.0,0.89,-2.0,0.22,28.5
8353.0,9.0,1,0.0,0.44,0.0,0.44,1.0,2.78,0.0,0.44,0.0,0.44,-3.0,5.44,10.0
8354.0,9.0,19,3.0,12.92,1.0,9.83,8.0,22.48,23.0,66.95,12.0,32.02,-19.0,2.11,146.32
8365.0,9.0,2,0.0,0.89,0.0,0.89,0.0,0.89,0.0,0.89,0.0,0.89,0.0,0.89,5.33
8375.0,9.0,25,0.0,11.11,2.0,13.94,16.0,42.68,19.0,50.88,40.0,128.44,4.0,17.08,264.15
8378.0,9.0,59,14.0,48.21,9.0,39.6,103.0,343.37,115.0,403.71,15.0,50.04,31.0,83.84,968.76
8406.0,9.0,16,3.0,11.67,6.0,17.36,33.0,119.17,40.0,160.44,8.0,21.78,29.0,98.34,428.77
8409.0,9.0,10,0.0,4.44,0.0,4.44,1.0,5.88,2.0,7.51,1.0,5.88,-13.0,4.01,32.17
8433.0,9.0,27,3.0,16.33,1.0,13.37,19.0,50.7,23.0,62.26,25.0,68.48,-23.0,0.93,212.07
8448.0,9.0,1,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,2.67
8450.0,9.0,1,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,2.67
8478.0,9.0,23,1.0,11.6,1.0,11.6,45.0,158.27,21.0,57.4,6.0,19.79,7.0,21.69,280.33
8480.0,9.0,1,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,2.67
8484.0,9.0,1,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,2.67
8486.0,9.0,34,6.0,24.17,2.0,17.9,47.0,142.75,54.0,172.88,11.0,33.34,37.0,104.71,495.74
8561.0,9.0,41,6.0,27.1,2.0,20.99,39.0,107.32,29.0,77.4,82.0,291.56,-80.0,67.65,592.02
8573.0,9.0,11,3.0,9.71,4.0,11.68,25.0,95.04,16.0,49.49,5.0,13.83,7.0,18.68,198.42
8576.0,9.0,46,5.0,27.65,9.0,34.21,114.0,454.97,91.0,321.8,42.0,114.79,0.0,20.44,973.86
8580.0,9.0,48,8.0,33.33,11.0,38.52,112.0,432.0,82.0,270.75,134.0,574.08,-2.0,18.75,1367.44
8581.0,9.0,46,2.0,23.2,1.0,21.8,46.0,127.78,28.0,74.82,26.0,69.81,6.0,29.23,346.63
8582.0,9.0,2,0.0,0.89,1.0,2.72,7.0,34.72,3.0,9.39,2.0,5.56,-5.0,6.72,60.0
8585.0,9.0,4,0.0,1.78,1.0,3.36,2.0,5.44,0.0,1.78,0.0,1.78,-2.0,0.11,14.25
8588.0,9.0,5,0.0,2.22,1.0,3.76,4.0,10.76,3.0,8.02,4.0,10.76,11.0,41.09,76.6
8597.0,9.0,5,1.0,3.76,2.0,5.69,8.0,25.69,16.0,74.76,1.0,3.76,-3.0,0.02,113.67
8603.0,9.0,1,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,2.67
8618.0,9.0,2,0.0,0.89,0.0,0.89,3.0,9.39,0.0,0.89,2.0,5.56,-8.0,22.22,39.83
8619.0,9.0,2,0.0,0.89,0.0,0.89,3.0,9.39,2.0,5.56,2.0,5.56,-4.0,3.56,25.83
8620.0,9.0,4,0.0,1.78,0.0,1.78,2.0,5.44,0.0,1.78,1.0,3.36,-14.0,32.11,46.25
8621.0,9.0,4,0.0,1.78,2.0,5.44,6.0,18.78,6.0,18.78,2.0,5.44,1.0,3.36,53.58
8628.0,9.0,2,0.0,0.89,1.0,2.72,2.0,5.56,4.0,14.22,0.0,0.89,0.0,0.89,25.17
8635.0,9.0,2,0.0,0.89,0.0,0.89,3.0,9.39,5.0,20.06,0.0,0.89,-4.0,3.56,35.67
8643.0,9.0,1,0.0,0.44,0.0,0.44,1.0,2.78,0.0,0.44,0.0,0.44,0.0,0.44,5.0
8645.0,9.0,27,2.0,14.81,4.0,17.93,30.0,85.33,15.0,40.33,5.0,19.59,13.0,35.59,213.59
8646.0,9.0,6,0.0,2.67,0.0,2.67,5.0,13.5,0.0,2.67,12.0,42.67,-5.0,0.17,64.33
8652.0,9.0,9,0.0,4.0,1.0,5.44,12.0,36.0,8.0,21.78,5.0,13.44,6.0,16.0,96.67
8654.0,9.0,1,0.0,0.44,0.0,0.44,1.0,2.78,1.0,2.78,0.0,0.44,-2.0,1.78,8.67
8655.0,9.0,3,0.0,1.33,0.0,1.33,3.0,8.33,0.0,1.33,1.0,3.0,-5.0,3.0,18.33
8657.0,9.0,10,0.0,4.44,0.0,4.44,11.0,31.21,10.0,27.78,2.0,7.51,-12.0,2.84,78.23
8660.0,9.0,12,0.0,5.33,2.0,8.33,7.0,18.75,3.0,10.08,7.0,18.75,-9.0,0.08,61.33
8662.0,9.0,4,0.0,1.78,2.0,5.44,3.0,8.03,3.0,8.03,4.0,11.11,1.0,3.36,37.75
8664.0,9.0,4,0.0,1.78,0.0,1.78,3.0,8.03,3.0,8.03,2.0,5.44,-4.0,0.44,25.5
8665.0,9.0,3,0.0,1.33,0.0,1.33,4.0,12.0,5.0,16.33,5.0,16.33,1.0,3.0,50.33
8666.0,9.0,1,0.0,0.44,0.0,0.44,0.0,0.44,2.0,7.11,0.0,0.44,-2.0,1.78,10.67
8667.0,9.0,1,0.0,0.44,0.0,0.44,2.0,7.11,0.0,0.44,3.0,13.44,0.0,0.44,22.33
8678.0,9.0,2,0.0,0.89,0.0,0.89,0.0,0.89,2.0,5.56,1.0,2.72,-2.0,0.22,11.17
8679.0,9.0,22,19.0,51.52,13.0,34.79,96.0,556.69,117.0,788.01,17.0,45.58,18.0,48.51,1525.09
8681.0,9.0,17,3.0,12.08,7.0,19.77,32.0,110.46,39.0,149.03,5.0,15.69,24.0,73.44,380.47
8682.0,9.0,1,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,-1.0,0.11,2.33
8684.0,9.0,51,4.0,28.31,8.0,34.59,68.0,204.0,42.0,113.25,60.0,173.25,13.0,43.31,596.73
8690.0,9.0,22,3.0,14.19,1.0,11.16,10.0,27.66,30.0,90.69,2.0,12.63,4.0,15.84,172.15
8691.0,9.0,19,3.0,12.92,0.0,8.44,14.0,37.43,13.0,34.67,10.0,27.04,9.0,24.71,145.21
8696.0,9.0,14,0.0,6.22,1.0,7.63,0.0,6.22,4.0,12.7,6.0,16.79,-2.0,3.84,53.4
8701.0,9.0,49,2.0,24.53,1.0,23.13,42.0,113.78,36.0,96.23,43.0,116.85,-9.0,11.43,385.94
8706.0,9.0,43,9.0,32.99,7.0,29.58,51.0,147.6,42.0,116.13,39.0,106.48,27.0,72.06,504.86
8707.0,9.0,3,0.0,1.33,0.0,1.33,1.0,3.0,0.0,1.33,2.0,5.33,-2.0,0.0,12.33
8708.0,9.0,16,4.0,13.44,3.0,11.67,33.0,119.17,26.0,84.03,3.0,11.67,7.0,19.51,259.5
8710.0,9.0,32,19.0,50.84,10.0,30.68,61.0,211.84,108.0,522.72,24.0,64.22,24.0,64.22,944.52
8717.0,9.0,18,1.0,9.39,3.0,12.5,26.0,80.22,15.0,40.5,8.0,22.22,4.0,14.22,179.06
8722.0,9.0,20,2.0,11.76,2.0,11.76,28.0,85.42,15.0,40.14,23.0,66.01,2.0,11.76,226.83
8727.0,9.0,25,11.0,30.62,3.0,15.47,46.0,157.08,59.0,229.02,7.0,22.4,4.0,17.08,471.68
8731.0,9.0,2,0.0,0.89,2.0,5.56,2.0,5.56,3.0,9.39,3.0,9.39,2.0,5.56,36.33
8733.0,9.0,3,0.0,1.33,2.0,5.33,6.0,21.33,2.0,5.33,0.0,1.33,-3.0,0.33,35.0
8737.0,9.0,18,0.0,8.0,1.0,9.39,11.0,29.39,45.0,180.5,6.0,18.0,-3.0,4.5,249.78
8739.0,9.0,2,0.0,0.89,0.0,0.89,2.0,5.56,1.0,2.72,1.0,2.72,-4.0,3.56,16.33
8744.0,9.0,17,0.0,7.56,4.0,13.83,16.0,43.95,13.0,34.83,11.0,29.34,-8.0,0.65,130.16
8755.0,9.0,11,0.0,4.89,0.0,4.89,10.0,27.31,5.0,13.83,8.0,21.37,-17.0,8.49,80.79
8762.0,9.0,24,4.0,16.67,5.0,18.38,36.0,112.67,51.0,187.04,5.0,18.38,-5.0,5.04,358.17
8763.0,9.0,11,0.0,4.89,0.0,4.89,8.0,21.37,11.0,30.56,3.0,9.71,4.0,11.68,83.09
8765.0,9.0,2,0.0,0.89,0.0,0.89,0.0,0.89,1.0,2.72,0.0,0.89,0.0,0.89,7.17
8769.0,9.0,14,0.0,6.22,4.0,12.7,22.0,70.13,17.0,49.53,21.0,65.72,10.0,26.7,231.0
8774.0,9.0,20,2.0,11.76,0.0,8.89,24.0,69.69,25.0,73.47,1.0,10.27,7.0,20.67,194.75
8777.0,9.0,13,0.0,5.78,1.0,7.19,5.0,14.37,6.0,16.55,8.0,21.37,-1.0,4.52,69.77
8778.0,9.0,2,0.0,0.89,0.0,0.89,0.0,0.89,0.0,0.89,0.0,0.89,0.0,0.89,5.33
8782.0,9.0,1,0.0,0.44,0.0,0.44,2.0,7.11,1.0,2.78,2.0,7.11,0.0,0.44,18.33
8787.0,9.0,47,1.0,22.24,3.0,25.08,25.0,67.52,17.0,49.7,33.0,88.06,-2.0,18.31,270.91
8788.0,9.0,28,1.0,13.81,0.0,12.44,4.0,18.35,10.0,29.35,17.0,45.43,-13.0,1.15,120.54
8789.0,9.0,31,2.0,16.57,0.0,13.78,21.0,56.0,15.0,41.04,29.0,79.57,-5.0,7.92,214.88
8790.0,9.0,47,0.0,20.89,0.0,20.89,19.0,53.9,14.0,43.73,41.0,111.32,-14.0,6.39,257.12
