ID player,amplua,time,G,As,As_2,TB,Shot,BT,pm
4433,10.00,26.87,4.00,1.00,0.00,2.00,9.00,1.00,1.00
4436,10.00,9.84,0.11,0.07,0.00,0.36,0.55,0.25,-0.45
4438,9.00,10.47,0.00,0.08,0.08,1.00,0.42,0.17,-0.38
4440,10.00,13.50,0.24,0.15,0.00,0.82,1.62,0.38,-0.68
4442,9.00,11.39,0.25,0.00,0.00,0.50,0.75,0.00,-1.33
4443,10.00,13.16,0.20,0.20,0.13,0.93,1.60,0.27,0.00
4444,9.00,18.84,0.03,0.12,0.03,1.49,1.03,0.65,-0.26
4445,9.00,16.62,0.03,0.09,0.03,1.05,0.79,0.77,0.26
4446,10.00,15.22,0.60,0.19,0.00,2.60,4.64,0.19,0.53
4447,9.00,16.27,0.07,0.07,0.02,1.31,0.98,0.93,0.24
4448,10.00,16.61,0.36,0.32,0.06,2.04,2.69,0.40,0.27
4449,10.00,11.84,0.10,0.05,0.05,0.75,1.10,0.10,-0.25
4450,10.00,16.97,0.90,0.40,0.10,3.20,4.30,0.30,0.40
4451,9.00,15.13,0.00,0.10,0.05,1.00,0.45,0.81,-0.18
4452,9.00,16.83,0.09,0.06,0.01,1.18,0.94,0.75,-0.40
4453,10.00,16.75,0.25,0.22,0.05,1.08,2.34,0.47,-0.21
4454,9.00,13.29,0.34,0.23,0.08,1.17,1.77,0.30,0.14
4455,10.00,14.18,0.49,0.21,0.08,1.62,2.09,0.49,0.43
4456,10.00,13.76,0.54,0.25,0.11,1.75,2.68,0.11,0.64
4458,9.00,10.79,0.00,0.00,0.00,0.71,0.43,0.29,0.00
4459,10.00,12.14,0.24,0.14,0.03,0.90,1.33,0.05,-0.40
4460,9.00,16.15,0.10,0.20,0.03,1.07,1.02,0.53,-0.05
4463,9.00,14.43,0.10,0.03,0.06,0.77,0.48,0.81,0.71
4465,10.00,15.85,0.74,0.32,0.07,2.37,3.96,0.18,0.21
4466,9.00,13.68,0.08,0.04,0.03,0.92,0.65,0.47,0.14
4467,9.00,15.85,0.00,0.20,0.00,1.00,0.60,0.60,-0.60
4468,10.00,14.18,0.27,0.37,0.12,1.25,1.98,0.25,-0.37
4470,10.00,11.14,0.24,0.24,0.07,0.76,1.56,0.29,0.31
4471,10.00,12.19,0.12,0.12,0.00,0.60,1.43,0.38,-0.48
4473,10.00,13.84,0.41,0.22,0.07,1.70,2.74,0.15,-0.36
4475,9.00,22.54,0.00,0.00,0.00,0.33,0.78,0.78,-0.75
4476,9.00,18.29,0.00,0.25,0.00,1.75,1.00,2.25,-0.75
4477,10.00,11.63,0.10,0.10,0.00,0.59,0.79,0.41,-0.50
4484,10.00,19.46,0.36,0.09,0.00,1.09,2.82,0.18,-1.80
4485,10.00,14.37,0.31,0.25,0.12,0.63,1.67,0.18,0.27
4487,10.00,21.37,0.89,0.48,0.22,4.61,6.52,0.09,-0.72
4488,10.00,15.81,0.58,0.19,0.12,2.24,4.06,0.10,0.07
4489,10.00,14.32,0.17,0.22,0.12,1.01,1.95,0.21,0.42
4490,10.00,12.10,0.13,0.15,0.04,1.06,1.28,0.15,0.25
4491,10.00,14.07,0.47,0.21,0.02,1.83,2.33,0.20,-0.59
4492,9.00,17.72,0.09,0.17,0.09,1.53,1.40,1.09,0.75
4495,9.00,16.99,0.10,0.18,0.10,1.37,1.12,1.04,-0.20
4499,10.00,15.61,0.41,0.24,0.10,1.27,2.75,0.29,-0.45
4500,10.00,14.43,0.24,0.27,0.02,1.02,1.84,0.33,-0.44
4501,9.00,11.07,0.33,0.00,0.00,1.00,0.33,0.00,-0.67
4502,10.00,9.98,0.04,0.00,0.00,0.46,0.68,0.43,-0.80
4508,10.00,11.45,0.20,0.15,0.05,0.90,1.35,0.20,0.00
4509,9.00,18.91,0.35,0.28,0.04,1.87,3.39,0.57,-0.64
4510,9.00,21.33,0.02,0.12,0.08,1.13,0.93,2.47,-0.32
4511,9.00,14.75,0.00,0.29,0.14,0.71,0.29,0.29,0.14
4512,9.00,10.60,2.00,0.00,0.00,1.00,5.00,0.00,2.00
4513,10.00,13.58,0.36,0.25,0.05,1.37,1.97,0.32,-0.47
4515,10.00,10.91,0.12,0.00,0.00,1.06,1.44,0.31,-0.78
4518,10.00,13.31,0.25,0.15,0.05,1.10,1.50,0.25,-0.71
4519,9.00,10.08,0.05,0.05,0.00,0.36,0.68,0.23,-1.07
4521,10.00,17.60,0.25,0.25,0.00,1.75,1.75,0.00,-0.67
4525,9.00,18.74,0.15,0.10,0.08,0.90,1.09,0.50,0.46
4526,10.00,10.90,0.33,0.00,0.17,0.67,1.17,0.50,0.50
4527,9.00,11.44,0.00,0.00,0.00,2.20,0.60,0.20,-0.80
4528,10.00,14.21,0.09,0.25,0.04,0.38,0.79,0.16,-0.35
4529,10.00,19.54,0.62,0.64,0.19,1.70,3.11,0.15,0.65
4531,10.00,14.25,0.23,0.11,0.03,1.26,1.69,0.43,-0.28
4532,9.00,11.16,0.06,0.10,0.00,0.88,0.44,0.42,-0.03
4533,9.00,15.75,0.00,0.11,0.00,0.53,0.37,0.37,0.17
4534,9.00,16.24,0.05,0.09,0.00,1.02,1.14,0.42,-0.22
4539,10.00,13.50,0.16,0.24,0.05,0.95,1.93,0.16,-0.69
4540,9.00,12.25,0.00,0.14,0.29,0.50,0.57,0.50,-0.90
4541,10.00,14.33,0.07,0.07,0.07,1.17,1.55,0.59,-0.14
4543,10.00,18.50,0.44,0.48,0.08,2.33,3.02,0.35,0.27
4544,9.00,13.31,0.02,0.09,0.16,0.91,0.77,0.51,-0.09
4546,10.00,10.33,0.10,0.04,0.05,0.45,0.81,0.16,-1.13
4548,10.00,14.17,0.00,1.00,0.00,3.00,8.00,0.00,1.00
4550,10.00,28.10,0.67,0.33,0.33,3.67,3.67,0.33,0.33
4552,10.00,18.13,0.14,0.43,0.00,1.43,1.14,1.14,-0.50
4555,9.00,24.41,0.00,1.00,0.00,3.00,2.50,1.50,0.00
4556,10.00,16.64,0.20,0.03,0.03,0.77,1.23,0.20,-1.61
4558,10.00,15.90,0.00,0.00,0.00,1.00,0.00,1.00,-1.00
4559,10.00,15.60,0.00,0.00,0.00,1.00,0.00,0.00,-1.00
4561,10.00,15.71,0.73,0.45,0.07,2.30,3.48,0.41,0.46
4562,10.00,12.62,0.44,0.44,0.00,1.44,1.67,0.22,-0.12
4568,10.00,20.91,0.93,0.36,0.14,3.68,5.07,0.43,1.30
4569,10.00,16.95,0.58,0.33,0.08,1.88,2.88,0.33,0.36
4570,10.00,18.19,0.56,0.62,0.06,2.00,3.56,0.38,0.07
4571,10.00,18.02,0.44,0.19,0.00,1.56,2.81,0.44,0.94
4572,9.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4575,10.00,13.21,0.32,0.32,0.05,1.00,2.00,0.32,0.17
4576,9.00,16.21,0.42,0.26,0.04,1.85,2.64,0.19,-0.31
4577,10.00,14.51,0.57,0.30,0.22,1.48,3.30,0.26,0.95
4578,10.00,12.92,0.41,0.10,0.00,2.09,2.24,0.24,0.27
4579,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
4580,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
4581,9.00,15.47,0.23,0.19,0.00,1.19,1.68,0.43,-0.28
4582,10.00,13.19,0.22,0.22,0.14,0.61,1.25,0.14,-0.10
4583,10.00,12.87,0.28,0.23,0.05,0.54,1.84,0.10,-0.06
4584,10.00,16.67,0.40,0.30,0.10,1.85,3.17,0.35,-0.06
4585,9.00,9.57,0.00,0.00,0.00,0.25,0.00,0.50,-0.67
4586,10.00,14.80,0.15,0.17,0.07,1.02,1.24,0.44,-0.44
4589,9.00,9.52,0.03,0.00,0.00,0.36,0.31,0.28,-0.61
4591,10.00,14.86,0.16,0.09,0.09,1.69,2.78,0.25,-0.21
4592,10.00,16.34,1.20,0.52,0.04,1.24,3.80,0.20,0.46
4593,9.00,13.72,0.00,0.07,0.00,0.80,0.27,0.60,0.20
4595,9.00,16.27,0.14,0.00,0.00,0.43,0.57,0.71,0.57
4596,10.00,9.91,0.14,0.04,0.04,0.79,1.07,0.14,-0.58
4598,10.00,16.50,0.48,0.48,0.14,1.24,2.86,0.17,0.21
4600,10.00,11.00,0.00,0.00,0.00,0.62,1.23,0.38,-0.45
4601,10.00,13.19,0.21,0.18,0.00,0.94,1.32,0.13,0.37
4602,10.00,13.36,0.43,0.32,0.06,1.26,2.68,0.36,1.02
4604,9.00,18.21,0.17,0.17,0.06,1.96,1.88,0.38,-0.09
4605,10.00,15.87,0.41,0.31,0.08,1.13,2.31,0.15,-0.48
4607,10.00,9.85,0.13,0.07,0.13,0.60,1.47,0.07,0.00
4608,10.00,15.06,0.26,0.05,0.00,1.05,2.16,0.47,-0.50
4609,10.00,8.12,0.00,0.00,0.00,1.50,1.00,0.00,
4610,9.00,14.57,0.04,0.12,0.05,0.87,0.63,0.33,0.50
4620,10.00,12.43,0.00,0.00,0.00,1.00,2.00,0.00,1.00
4621,10.00,15.30,0.50,1.50,0.50,2.00,3.00,0.00,4.00
4622,10.00,15.25,0.50,0.00,0.00,0.50,2.00,0.00,1.00
4631,10.00,11.24,0.08,0.08,0.00,0.67,1.05,0.18,-0.54
4632,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
4633,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
4634,10.00,14.18,0.30,0.40,0.42,1.21,2.07,0.12,0.45
4635,10.00,17.56,1.00,0.42,0.11,2.66,5.55,0.11,0.67
4636,10.00,8.62,0.00,0.00,0.00,0.00,0.00,0.00,
4638,9.00,13.62,0.11,0.17,0.17,0.67,1.11,0.28,0.69
4643,9.00,20.34,0.09,0.20,0.11,1.89,1.77,1.73,0.18
4644,10.00,21.34,1.20,1.40,0.00,2.40,4.60,0.40,2.20
4651,10.00,8.74,0.03,0.06,0.01,0.81,1.21,0.16,-0.46
4652,10.00,11.89,0.06,0.11,0.03,0.54,0.89,0.17,-1.29
4653,9.00,23.68,0.14,0.14,0.00,0.43,1.29,1.57,-1.14
4654,10.00,17.28,0.45,0.43,0.10,1.63,2.31,0.35,-0.36
4658,9.00,12.07,0.00,0.00,0.00,0.75,1.25,0.00,-2.75
4670,10.00,14.82,0.30,0.19,0.09,1.72,2.30,0.17,0.00
4677,10.00,8.01,0.15,0.10,0.00,0.80,0.90,0.25,-0.36
4679,10.00,16.07,0.14,0.14,0.14,1.76,1.24,0.24,0.39
4686,9.00,20.56,0.08,0.17,0.17,1.92,2.67,1.08,0.33
4706,10.00,16.92,0.56,0.11,0.11,1.67,2.89,0.22,0.11
4708,10.00,16.67,0.50,0.00,0.00,1.50,4.00,0.00,-0.50
4709,10.00,12.02,0.00,0.00,0.00,0.00,8.00,0.00,0.00
4715,10.00,8.93,0.18,0.12,0.00,0.88,1.00,0.12,-0.25
4737,9.00,17.76,0.00,0.08,0.15,1.23,0.92,0.38,1.09
4742,10.00,11.25,0.12,0.25,0.12,1.88,1.50,0.12,-0.25
4756,10.00,20.06,0.00,0.50,0.00,4.00,2.00,0.00,-2.00
4811,9.00,22.07,0.00,0.00,0.00,0.00,0.00,1.00,1.00
4815,9.00,10.74,0.12,0.38,0.12,0.75,2.00,0.12,1.33
4830,10.00,15.81,0.25,0.25,0.00,0.50,1.75,0.50,-2.50
4834,10.00,18.07,0.33,0.00,0.00,1.00,3.33,0.00,0.00
4838,10.00,21.74,0.00,0.75,0.25,2.25,2.75,1.00,-1.00
4843,9.00,22.02,0.25,0.25,0.25,4.00,1.25,1.75,1.25
4850,10.00,15.40,0.55,0.18,0.11,2.62,4.31,0.09,-0.11
4859,10.00,12.94,0.16,0.16,0.08,1.11,1.57,0.11,-0.70
4860,10.00,14.57,0.00,0.00,0.00,1.80,2.80,0.00,0.00
4863,10.00,13.15,0.00,0.67,0.00,0.67,2.00,0.33,1.33
4868,10.00,20.17,0.00,0.00,0.00,3.00,1.33,0.33,0.00
4870,10.00,24.45,0.75,1.50,0.25,0.75,3.50,1.00,0.00
4871,10.00,12.18,0.25,0.25,0.00,2.00,1.50,1.00,2.00
4872,9.00,30.16,0.17,0.33,0.17,0.83,2.50,0.83,-1.00
4873,9.00,17.69,0.00,0.08,0.00,1.46,2.00,1.54,-0.42
4877,10.00,14.84,0.76,0.18,0.03,1.15,2.35,0.38,0.54
4878,9.00,17.64,0.00,0.00,0.00,1.80,1.00,0.40,-1.80
4880,10.00,14.03,0.25,0.11,0.21,1.00,2.11,0.25,0.14
4890,9.00,15.24,0.67,0.33,0.00,0.67,1.67,0.67,0.00
4892,10.00,11.30,0.10,0.20,0.03,0.73,0.67,0.10,-1.00
4893,10.00,18.47,0.59,0.23,0.05,2.59,4.95,0.18,0.20
4895,9.00,21.71,0.31,0.18,0.06,2.41,3.96,0.75,-0.15
4900,9.00,17.62,0.04,0.09,0.02,0.70,0.44,0.93,-0.55
4926,10.00,7.42,0.00,0.25,0.00,0.88,0.62,0.00,0.33
4935,9.00,22.19,0.00,0.25,0.25,2.25,1.75,0.75,1.25
4936,9.00,10.66,0.03,0.01,0.03,0.49,0.34,0.39,-0.48
4937,9.00,23.17,2.00,0.00,0.00,3.00,2.00,1.00,-2.00
4941,10.00,9.58,0.08,0.09,0.06,0.60,0.89,0.46,-0.42
4945,9.00,12.77,0.06,0.09,0.09,0.84,1.47,0.41,-0.19
4946,10.00,9.38,0.14,0.05,0.05,1.00,0.86,0.23,-0.67
4949,10.00,22.77,1.33,0.33,0.33,3.00,6.67,1.00,-1.67
4951,9.00,17.04,0.46,0.23,0.62,2.15,4.54,0.31,1.25
4954,10.00,15.94,1.75,1.75,0.50,0.75,6.25,0.00,2.00
4960,10.00,19.68,0.72,0.79,0.23,3.33,4.40,0.23,0.74
4963,10.00,16.36,0.57,0.43,0.29,1.00,2.00,0.29,3.00
4964,10.00,20.59,1.67,0.33,0.33,2.67,9.00,0.00,3.50
4965,9.00,28.60,1.00,0.00,3.00,1.00,4.00,0.00,9.00
4967,10.00,16.28,0.50,0.29,0.03,1.36,3.18,0.42,0.26
4968,10.00,15.69,0.17,0.09,0.00,2.00,1.57,0.31,-0.11
4969,9.00,13.13,0.17,0.21,0.04,0.85,1.58,0.27,0.79
4970,10.00,10.90,0.02,0.05,0.05,0.26,0.56,0.05,-1.24
4973,9.00,18.19,0.25,0.50,0.00,3.50,3.00,1.25,0.00
4977,9.00,17.33,0.00,0.21,0.07,1.50,0.50,1.21,0.33
4978,10.00,15.23,0.56,0.52,0.22,1.93,3.22,0.11,0.20
4985,10.00,19.73,0.40,0.39,0.07,1.03,2.67,0.30,-0.11
4994,10.00,15.71,0.25,0.19,0.02,0.92,1.68,0.46,-0.72
4995,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
4996,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
4997,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5003,10.00,5.21,0.00,0.33,0.00,1.33,0.00,0.00,2.00
5006,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.00
5009,10.00,10.21,1.00,0.67,0.00,0.33,2.00,0.33,1.00
5021,9.00,16.15,0.09,0.13,0.13,1.57,2.43,0.26,-1.32
5023,9.00,17.04,0.08,0.12,0.04,1.04,1.72,0.68,-0.70
5025,10.00,16.52,0.60,0.47,0.15,2.28,3.42,0.21,0.66
5029,9.00,13.01,0.00,0.11,0.00,1.33,0.67,0.89,-0.40
5030,10.00,12.21,1.44,0.50,0.06,1.62,4.56,0.12,1.50
5037,10.00,14.74,0.25,0.25,0.00,1.25,2.50,0.25,1.00
5048,9.00,17.73,0.00,0.00,0.00,0.00,2.00,0.00,-5.00
5065,9.00,0.58,0.00,0.00,0.00,0.00,0.00,0.00,
5069,10.00,18.72,0.71,0.69,0.31,2.43,4.59,0.23,0.11
5070,10.00,20.56,0.52,0.24,0.06,2.55,4.48,0.36,-1.50
5071,10.00,20.06,0.92,0.47,0.32,2.28,4.47,0.28,-0.43
5072,10.00,16.69,0.48,0.38,0.10,2.86,4.43,0.14,-0.95
5073,10.00,22.27,0.50,0.50,0.25,1.75,6.25,0.25,0.00
5074,10.00,14.93,0.80,0.40,0.00,2.00,2.60,0.00,0.20
5075,10.00,17.20,0.43,0.51,0.11,1.39,3.46,0.25,-0.22
5077,9.00,14.13,0.00,0.00,0.00,0.20,1.60,0.60,0.40
5079,9.00,16.04,0.10,0.30,0.40,1.20,1.80,0.60,1.00
5080,10.00,12.47,0.00,0.00,0.00,1.00,3.00,0.00,1.00
5081,9.00,14.25,0.15,0.09,0.03,0.74,1.18,0.32,-0.93
5082,10.00,17.25,0.10,0.18,0.12,1.40,1.50,0.32,-0.98
5083,10.00,15.05,1.40,0.80,0.20,1.20,3.60,0.00,2.40
5084,9.00,18.37,0.15,0.10,0.00,0.60,0.85,1.05,-1.59
5091,9.00,17.85,0.20,0.20,0.20,1.20,1.40,0.20,1.20
5092,9.00,17.09,0.00,0.14,0.00,3.00,2.14,1.71,-1.83
5096,9.00,13.14,0.07,0.27,0.00,0.80,0.80,1.07,0.17
5101,10.00,19.23,0.44,0.40,0.16,1.69,2.69,0.33,-0.90
5108,9.00,15.28,0.33,0.33,0.00,1.11,2.89,0.33,-1.00
5109,10.00,17.82,0.59,0.53,0.18,1.82,3.53,0.47,-0.12
5111,10.00,8.12,0.25,0.00,0.00,0.62,1.25,0.12,-0.50
5112,10.00,16.09,0.14,0.14,0.07,2.36,1.86,0.50,-0.92
5113,9.00,22.08,0.00,0.03,0.14,1.49,1.54,1.23,-1.66
5114,9.00,12.48,0.03,0.10,0.04,0.83,0.71,0.46,-0.33
5116,10.00,9.58,0.00,0.00,0.00,1.00,0.00,0.00,-2.00
5119,10.00,15.00,0.00,0.00,0.00,3.00,3.00,0.00,
5122,10.00,18.40,1.00,1.00,0.00,0.00,3.00,1.00,-3.00
5124,10.00,15.24,0.55,0.39,0.14,1.22,3.04,0.28,0.53
5129,10.00,30.04,1.00,0.33,0.00,1.67,5.67,0.67,-1.67
5132,9.00,19.05,0.30,0.15,0.09,2.03,3.09,0.48,0.13
5133,10.00,20.35,0.57,0.30,0.10,1.98,3.40,0.23,0.03
5134,10.00,19.40,0.71,0.43,0.25,2.00,5.07,0.14,0.11
5136,10.00,19.24,0.41,0.43,0.09,1.50,2.70,0.18,-0.10
5138,10.00,24.74,1.17,0.83,0.50,3.17,5.00,0.00,0.50
5141,9.00,18.29,0.13,0.03,0.26,1.65,1.55,0.39,-0.24
5147,10.00,19.75,1.00,0.57,0.14,2.71,4.43,0.43,0.57
5148,9.00,21.26,0.23,0.28,0.07,2.50,2.48,1.50,-0.47
5150,10.00,15.20,0.10,0.40,0.00,0.80,1.60,0.90,-0.50
5151,10.00,13.71,0.15,0.08,0.00,1.15,2.31,0.54,-0.70
5153,10.00,18.30,0.19,0.29,0.06,1.94,2.65,0.39,-0.11
5155,10.00,14.13,0.00,0.00,0.00,0.00,2.00,0.00,-2.00
5161,10.00,14.63,0.75,0.38,0.12,2.12,4.12,0.25,0.75
5162,9.00,24.51,0.07,0.13,0.00,1.47,1.13,0.87,-0.79
5170,9.00,18.85,0.19,0.27,0.35,1.46,2.27,0.73,0.28
5174,10.00,15.09,0.50,0.00,0.00,1.50,0.50,0.00,1.00
5175,9.00,5.81,0.00,0.00,0.00,0.25,0.17,0.33,-0.14
5177,9.00,15.56,0.00,0.00,0.00,0.56,0.56,0.67,-1.71
5183,10.00,14.02,0.67,0.33,0.00,2.33,2.00,0.00,0.33
5190,10.00,17.53,1.00,0.50,1.50,1.00,3.00,0.00,2.50
5192,9.00,17.02,0.06,0.19,0.19,1.29,1.42,0.35,0.93
5193,10.00,14.46,0.46,0.51,0.12,1.83,2.12,0.10,0.26
5195,10.00,18.78,0.19,0.10,0.08,0.94,1.44,0.73,-0.11
5199,10.00,16.75,0.24,0.18,0.00,1.24,2.24,0.18,-0.20
5203,10.00,16.26,0.52,0.28,0.08,1.52,3.40,0.80,0.40
5206,9.00,14.03,0.27,0.27,0.10,1.67,2.63,0.13,-0.12
5207,10.00,27.67,1.33,0.50,1.17,4.50,9.17,0.83,0.83
5208,10.00,12.53,0.43,0.14,0.00,1.00,3.14,0.00,-0.25
5215,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5217,10.00,16.32,0.63,0.18,0.08,1.47,3.34,0.29,0.26
5221,10.00,15.86,0.43,0.38,0.10,1.43,2.71,0.43,0.44
5222,10.00,16.50,0.02,0.06,0.12,0.94,1.00,0.43,-0.60
5223,10.00,18.19,0.46,0.54,0.08,1.13,2.36,0.34,0.04
5227,9.00,13.58,0.00,0.00,0.00,0.83,1.83,0.17,0.75
5233,10.00,15.33,0.25,0.75,0.25,1.75,2.25,0.25,1.33
5235,10.00,15.39,0.78,0.43,0.14,1.89,3.11,0.16,0.50
5237,9.00,18.40,0.08,0.13,0.10,1.58,1.92,0.91,-0.17
5243,10.00,14.70,0.35,0.14,0.09,1.49,2.21,0.28,-0.49
5244,9.00,18.03,0.04,0.07,0.07,0.96,0.74,0.81,-1.00
5245,9.00,18.35,0.16,0.08,0.06,1.18,1.18,0.86,-0.09
5248,9.00,14.00,0.00,0.00,0.10,0.67,0.37,0.97,0.33
5249,10.00,14.81,0.75,0.59,0.05,2.17,4.17,0.05,0.08
5254,10.00,20.38,2.50,2.25,0.75,2.75,7.25,0.50,3.00
5260,9.00,20.42,1.00,1.00,0.00,3.00,12.00,0.00,3.00
5261,10.00,17.48,0.75,0.44,0.12,1.89,4.63,0.42,0.56
5265,9.00,17.10,0.06,0.12,0.03,0.87,0.68,0.88,-0.09
5268,9.00,13.87,0.31,0.31,0.03,1.17,1.77,0.37,0.55
5276,10.00,16.33,0.58,0.26,0.16,2.08,3.55,0.20,0.58
5279,9.00,14.41,0.15,0.77,0.15,1.69,2.31,0.31,0.15
5281,10.00,18.54,0.25,0.08,0.00,3.33,4.00,0.42,-0.92
5289,10.00,21.77,0.00,0.00,0.00,0.00,2.00,1.00,-6.00
5293,10.00,15.39,0.49,0.37,0.23,2.26,3.11,0.09,-0.26
5298,10.00,18.54,0.33,0.11,0.00,2.11,2.67,0.00,-2.44
5308,9.00,16.67,0.05,0.11,0.00,1.32,0.47,0.79,-0.82
5384,9.00,15.13,0.07,0.13,0.00,0.87,0.60,0.40,0.67
5387,10.00,14.42,0.40,0.14,0.05,1.28,2.74,0.47,0.28
5441,10.00,13.80,0.42,0.52,0.10,1.03,2.52,0.19,0.67
5450,9.00,14.62,0.26,0.16,0.00,1.03,2.00,0.23,-0.19
5457,10.00,16.77,1.15,0.38,0.15,2.08,4.77,0.08,0.46
5458,10.00,16.40,1.25,0.56,0.19,2.94,5.06,0.06,1.58
5459,10.00,12.14,0.14,0.05,0.00,0.81,1.43,0.19,-0.69
5461,10.00,14.57,0.41,0.06,0.06,1.53,2.84,0.22,-0.45
5463,10.00,14.67,0.00,0.00,0.00,1.33,0.33,0.67,0.50
5467,9.00,14.57,0.03,0.22,0.12,1.97,0.75,0.50,1.00
5473,9.00,16.17,0.03,0.06,0.11,1.15,0.66,1.03,-0.12
5499,10.00,13.71,0.27,0.27,0.09,0.64,1.27,0.09,0.00
5500,9.00,18.28,0.27,0.04,0.02,2.00,1.33,1.15,0.44
5501,10.00,11.97,0.05,0.05,0.05,0.63,0.47,0.63,-1.00
5505,10.00,11.15,0.09,0.09,0.02,1.28,1.58,0.12,-0.65
5510,10.00,12.43,0.67,0.00,0.00,2.00,3.67,0.00,-1.67
5511,10.00,19.48,0.81,0.53,0.34,1.83,3.68,0.13,0.48
5512,10.00,10.66,0.25,0.00,0.12,0.88,1.25,0.00,-1.00
5513,10.00,10.94,0.00,0.00,0.00,1.75,1.00,0.00,-1.33
5514,9.00,14.14,0.00,0.00,0.00,1.00,1.00,0.50,-0.50
5516,9.00,25.08,0.00,1.00,0.00,2.00,1.00,4.00,-7.00
5516,10.00,22.43,0.00,1.00,0.00,4.00,0.00,1.00,2.00
5519,10.00,19.28,0.89,0.11,0.22,2.11,5.33,0.00,-1.00
5520,10.00,14.75,0.94,0.12,0.31,2.62,5.06,0.31,1.43
5522,10.00,13.62,0.09,0.07,0.12,0.58,1.19,0.53,-0.35
5523,10.00,18.55,0.45,0.27,0.09,1.50,2.09,0.45,0.00
5525,9.00,17.29,0.15,0.23,0.12,2.31,2.04,1.00,0.44
5526,10.00,9.08,0.00,0.00,0.00,1.00,4.00,1.00,1.00
5530,9.00,18.60,0.05,0.03,0.00,0.49,0.32,1.43,-0.55
5531,10.00,14.16,0.00,0.00,0.33,0.33,2.00,0.33,0.33
5534,10.00,7.98,0.00,0.07,0.00,0.47,0.40,0.13,-1.75
5537,10.00,11.21,0.00,0.00,0.00,0.48,0.52,0.19,-0.46
5538,9.00,17.53,0.06,0.00,0.00,0.61,0.50,1.28,-1.46
5544,10.00,16.22,0.33,0.46,0.10,1.40,2.74,0.14,0.31
5546,9.00,13.90,0.00,0.07,0.04,1.11,1.26,0.26,-0.19
5547,9.00,17.18,0.26,0.15,0.04,2.74,1.67,0.85,-0.04
5548,10.00,11.22,0.11,0.03,0.00,0.86,1.14,0.29,-0.39
5549,10.00,12.22,0.60,0.40,0.10,1.20,3.02,0.15,0.79
5551,10.00,14.53,0.67,0.17,0.00,1.00,3.50,0.17,1.00
5552,10.00,17.94,0.00,0.00,0.00,0.00,0.33,1.00,-1.67
5553,10.00,10.21,0.12,0.12,0.00,0.59,0.84,0.16,-0.82
5554,9.00,12.20,0.00,0.00,0.00,0.50,0.00,0.83,-0.67
5555,10.00,8.55,0.12,0.00,0.00,0.25,0.62,0.00,-0.20
5558,9.00,14.43,0.08,0.13,0.13,0.95,0.58,0.61,0.26
5562,9.00,10.13,0.00,0.00,0.00,0.00,0.00,0.00,-2.00
5563,9.00,19.12,0.23,0.15,0.03,1.53,1.68,1.15,0.65
5565,9.00,21.70,0.21,0.19,0.03,1.73,1.77,1.01,0.45
5566,9.00,12.78,0.00,0.00,0.00,0.00,0.00,0.00,-7.00
5567,9.00,12.47,0.14,0.09,0.06,0.94,1.00,0.71,-0.19
5569,9.00,17.94,0.18,0.09,0.05,1.77,1.32,1.34,0.45
5570,9.00,15.47,0.06,0.03,0.00,0.73,0.61,0.42,-2.03
5571,10.00,20.32,0.00,0.09,0.00,1.36,1.55,0.73,-3.36
5572,10.00,15.46,0.69,0.33,0.12,1.92,3.55,0.43,0.93
5574,10.00,14.06,0.08,0.16,0.00,0.84,1.72,0.44,0.30
5577,10.00,14.42,0.67,0.08,0.08,2.17,2.08,0.42,0.25
5580,10.00,14.28,0.31,0.26,0.02,1.31,1.83,0.15,0.16
5582,10.00,16.46,0.37,0.11,0.07,1.93,2.89,0.33,-1.00
5583,10.00,17.54,0.21,0.12,0.08,0.88,1.42,0.42,-0.68
5584,9.00,20.13,0.23,0.23,0.07,2.41,2.22,0.74,-0.45
5585,9.00,17.94,0.00,0.12,0.05,0.47,0.30,0.74,-0.68
5586,9.00,14.32,0.00,0.04,0.04,0.89,0.54,0.41,-1.35
5587,9.00,19.70,0.13,0.16,0.14,1.64,1.38,1.85,-0.28
5588,9.00,10.51,0.00,0.00,0.00,0.00,0.00,0.00,3.00
5591,10.00,19.60,0.40,0.43,0.13,1.35,2.18,0.34,-0.34
5595,10.00,15.85,0.50,0.56,0.06,2.28,2.56,0.17,0.76
5596,10.00,17.13,0.40,0.10,0.10,3.00,2.30,0.70,0.22
5598,10.00,14.10,0.47,0.32,0.05,1.55,2.70,0.07,0.27
5599,9.00,14.01,0.02,0.05,0.04,0.71,0.35,0.58,0.08
5600,10.00,16.30,0.46,0.00,0.00,1.38,2.15,0.54,-1.11
5601,10.00,23.71,1.45,0.74,0.16,4.08,6.29,0.13,-0.24
